"FECHA","TMAX","TMIN","NOMBRE"
"27052","  11.5","   2.4"," AZUL AERO"
"26052","  18.9","  10.2"," AZUL AERO"
"25052","  18.9","  13.3"," AZUL AERO"
"24052","  20.4","  14.5"," AZUL AERO"
"23052","  17.2","  13.5"," AZUL AERO"
"22052","  18.0","  13.9"," AZUL AERO"
"21052","  16.4","   2.5"," AZUL AERO"
"20052","  14.0","   1.2"," AZUL AERO"
"19052","  14.2","   3.1"," AZUL AERO"
"18052","  19.8","  10.4"," AZUL AERO"
"17052","  23.4","   7.6"," AZUL AERO"
"16052","  24.5","   6.9"," AZUL AERO"
"15052","  24.0","   4.1"," AZUL AERO"
"14052","  25.3","   9.4"," AZUL AERO"
"13052","  22.6","   6.1"," AZUL AERO"
"12052","  20.0","   5.8"," AZUL AERO"
"11052","  14.5","   4.9"," AZUL AERO"
"10052","  18.7","   5.9"," AZUL AERO"
"9052","  17.5","   3.5"," AZUL AERO"
"8052","  16.0","  10.6"," AZUL AERO"
"7052","  18.6","  13.0"," AZUL AERO"
"6052","  17.5","   7.3"," AZUL AERO"
"5052","  22.0","   0.6"," AZUL AERO"
"4052","  20.7","  -1.4"," AZUL AERO"
"3052","  19.1","  -1.5"," AZUL AERO"
"2052","  18.3","  -2.1"," AZUL AERO"
"1052","  16.7","   1.9"," AZUL AERO"
"30042","  22.7","  10.3"," AZUL AERO"
"29042","  27.0","  15.5"," AZUL AERO"
"28042","  27.5","   9.9"," AZUL AERO"
"27042","  22.0","   3.6"," AZUL AERO"
"26042","  25.3","   8.7"," AZUL AERO"
"25042","  23.0","   8.3"," AZUL AERO"
"24042","  20.6","   6.8"," AZUL AERO"
"23042","  20.4","   4.1"," AZUL AERO"
"22042","  20.2","   8.5"," AZUL AERO"
"21042","  19.1","   9.6"," AZUL AERO"
"20042","  22.9","   2.8"," AZUL AERO"
"19042","  18.3","   9.6"," AZUL AERO"
"18042","  14.6","   7.0"," AZUL AERO"
"17042","  19.7","   6.7"," AZUL AERO"
"16042","  18.0","   3.4"," AZUL AERO"
"15042","  18.3","   5.7"," AZUL AERO"
"14042","  17.4","  -0.4"," AZUL AERO"
"13042","  16.4","   3.1"," AZUL AERO"
"12042","  19.5","  10.0"," AZUL AERO"
"11042","  26.3","  12.5"," AZUL AERO"
"10042","  21.3","  14.1"," AZUL AERO"
"9042","  27.6","  12.7"," AZUL AERO"
"8042","  25.5","   8.7"," AZUL AERO"
"7042","  25.5","  10.2"," AZUL AERO"
"6042","  23.0","  11.7"," AZUL AERO"
"5042","  23.9","   7.7"," AZUL AERO"
"4042","  22.5","  10.1"," AZUL AERO"
"3042","  22.8","  10.0"," AZUL AERO"
"2042","  23.6","  11.1"," AZUL AERO"
"1042","  21.0","   1.1"," AZUL AERO"
"31032","  18.5","   7.3"," AZUL AERO"
"30032","  19.8","   4.0"," AZUL AERO"
"29032","  24.8","   8.4"," AZUL AERO"
"28032","  29.8","  15.6"," AZUL AERO"
"27032","  24.9","   5.9"," AZUL AERO"
"26032","  21.4","   7.0"," AZUL AERO"
"25032","  27.4","  16.1"," AZUL AERO"
"24032","  25.4","  15.8"," AZUL AERO"
"23032","  26.0","  15.8"," AZUL AERO"
"22032","  25.3","  10.7"," AZUL AERO"
"21032","  24.6","  10.4"," AZUL AERO"
"20032","  24.4","  11.9"," AZUL AERO"
"19032","  23.5","  17.8"," AZUL AERO"
"18032","  23.1","  17.0"," AZUL AERO"
"17032","  31.1","  15.4"," AZUL AERO"
"16032","  30.0","  17.5"," AZUL AERO"
"15032","  28.5","  19.9"," AZUL AERO"
"14032","  30.0","  19.8"," AZUL AERO"
"13032","  34.5","  19.9"," AZUL AERO"
"12032","  37.2","  20.6"," AZUL AERO"
"11032","  36.0","  18.9"," AZUL AERO"
"10032","  27.4","  16.7"," AZUL AERO"
"9032","  31.9","  13.8"," AZUL AERO"
"8032","  30.6","  15.3"," AZUL AERO"
"7032","  30.0","  15.7"," AZUL AERO"
"6032","  35.8","  22.5"," AZUL AERO"
"5032","  32.8","  15.5"," AZUL AERO"
"4032","  29.6","  18.1"," AZUL AERO"
"3032","  36.4","  15.8"," AZUL AERO"
"2032","  33.4","  16.7"," AZUL AERO"
"1032","  36.0","  19.4"," AZUL AERO"
"28022","  34.8","  11.7"," AZUL AERO"
"27022","  29.4","   8.3"," AZUL AERO"
"26022","  25.7","   8.8"," AZUL AERO"
"25022","  31.1","  12.8"," AZUL AERO"
"24022","  31.5","  15.6"," AZUL AERO"
"23022","  30.6","  15.6"," AZUL AERO"
"22022","  32.9","  13.6"," AZUL AERO"
"21022","  29.6","   7.8"," AZUL AERO"
"20022","  27.4","   6.5"," AZUL AERO"
"19022","  25.1","   7.6"," AZUL AERO"
"18022","  22.5","   5.1"," AZUL AERO"
"17022","  16.6","   5.9"," AZUL AERO"
"16022","  19.6","   7.7"," AZUL AERO"
"15022","  27.7","  10.4"," AZUL AERO"
"14022","  25.4","  13.1"," AZUL AERO"
"13022","  32.6","  19.0"," AZUL AERO"
"12022","  37.1","  22.3"," AZUL AERO"
"11022","  35.7","  18.3"," AZUL AERO"
"10022","  34.9","  16.4"," AZUL AERO"
"9022","  34.0","  15.9"," AZUL AERO"
"8022","  31.5","  17.5"," AZUL AERO"
"7022","  33.0","  16.5"," AZUL AERO"
"6022","  29.7","  15.5"," AZUL AERO"
"5022","  30.8","  12.6"," AZUL AERO"
"4022","  28.0","  12.5"," AZUL AERO"
"3022","  26.7","  15.1"," AZUL AERO"
"2022","  24.5","  17.6"," AZUL AERO"
"1022","  25.4","  16.7"," AZUL AERO"
"31012","  31.7","  16.3"," AZUL AERO"
"30012","  29.4","  11.0"," AZUL AERO"
"29012","  30.2","  19.4"," AZUL AERO"
"28012","  31.7","  18.7"," AZUL AERO"
"27012","  29.8","  19.3"," AZUL AERO"
"26012","  31.8","  18.3"," AZUL AERO"
"25012","  29.9","  11.7"," AZUL AERO"
"24012","  30.1","  14.4"," AZUL AERO"
"23012","  30.6","  11.8"," AZUL AERO"
"22012","  30.7","  16.6"," AZUL AERO"
"21012","  29.7","  17.8"," AZUL AERO"
"20012","  26.6","  19.5"," AZUL AERO"
"19012","  34.5","  18.2"," AZUL AERO"
"18012","  29.2","  19.1"," AZUL AERO"
"17012","  34.9","  18.9"," AZUL AERO"
"16012","  35.2","  14.6"," AZUL AERO"
"15012","  34.5","  11.5"," AZUL AERO"
"14012","  32.6","   8.4"," AZUL AERO"
"13012","  27.6","  10.8"," AZUL AERO"
"12012","  28.0","  11.8"," AZUL AERO"
"11012","  26.9","  18.9"," AZUL AERO"
"10012","  34.2","  15.3"," AZUL AERO"
"9012","  33.1","  17.3"," AZUL AERO"
"8012","  33.9","  16.8"," AZUL AERO"
"7012","  34.6","  17.6"," AZUL AERO"
"6012","  35.3","  16.6"," AZUL AERO"
"5012","  33.5","  13.9"," AZUL AERO"
"4012","  30.7","  10.6"," AZUL AERO"
"3012","  28.1","  13.6"," AZUL AERO"
"2012","  28.0","  13.5"," AZUL AERO"
"1012","  22.5","  14.5"," AZUL AERO"
"31122","  31.0","  10.3"," AZUL AERO"
"30122","  36.6","  18.3"," AZUL AERO"
"29122","  29.6","   8.1"," AZUL AERO"
"28122","  27.6","  14.6"," AZUL AERO"
"27122","  31.6","  14.6"," AZUL AERO"
"26122","  27.5","   7.7"," AZUL AERO"
"25122","  24.2","   7.3"," AZUL AERO"
"24122","  22.0","  13.3"," AZUL AERO"
"23122","  31.2","  18.4"," AZUL AERO"
"22122","  33.3","  14.3"," AZUL AERO"
"21122","  32.0","  15.7"," AZUL AERO"
"20122","  32.1","  14.2"," AZUL AERO"
"19122","  31.2","  12.1"," AZUL AERO"
"18122","  29.0","  10.1"," AZUL AERO"
"17122","  26.1","   9.1"," AZUL AERO"
"16122","  25.0","   9.9"," AZUL AERO"
"15122","  27.6","  13.9"," AZUL AERO"
"14122","  33.2","  16.0"," AZUL AERO"
"13122","  27.6","   6.9"," AZUL AERO"
"12122","  25.4","   9.1"," AZUL AERO"
"11122","  30.5","  14.3"," AZUL AERO"
"10122","  32.4","  11.3"," AZUL AERO"
"9122","  34.2","  17.1"," AZUL AERO"
"8122","  32.6","  19.1"," AZUL AERO"
"7122","  32.6","  17.2"," AZUL AERO"
"6122","  34.4","  20.7"," AZUL AERO"
"5122","  34.6","  14.1"," AZUL AERO"
"4122","  33.4","  10.9"," AZUL AERO"
"3122","  29.3","  13.2"," AZUL AERO"
"2122","  27.5","   6.4"," AZUL AERO"
"1122","  24.4","  13.7"," AZUL AERO"
"30112","  25.1","  15.9"," AZUL AERO"
"29112","  33.1","  18.7"," AZUL AERO"
"28112","  32.0","  17.5"," AZUL AERO"
"27112","  30.6","  15.7"," AZUL AERO"
"26112","  30.0","  14.6"," AZUL AERO"
"25112","  26.2","   9.7"," AZUL AERO"
"24112","  26.8","  12.1"," AZUL AERO"
"23112","  30.2","  13.6"," AZUL AERO"
"22112","  23.3","   7.4"," AZUL AERO"
"21112","  16.7","  10.7"," AZUL AERO"
"20112","  22.0","  12.7"," AZUL AERO"
"19112","  29.4","  15.7"," AZUL AERO"
"18112","  26.6","  16.6"," AZUL AERO"
"17112","  24.0","  16.7"," AZUL AERO"
"16112","  30.1","  11.3"," AZUL AERO"
"15112","  29.4","   8.7"," AZUL AERO"
"14112","  22.5","  13.1"," AZUL AERO"
"13112","  25.0","  13.1"," AZUL AERO"
"12112","  22.0","  12.6"," AZUL AERO"
"11112","  27.7","  10.1"," AZUL AERO"
"10112","  25.5","  10.6"," AZUL AERO"
"9112","  27.1","  10.1"," AZUL AERO"
"8112","  26.5","  11.0"," AZUL AERO"
"7112","  26.5","  11.5"," AZUL AERO"
"6112","  25.2","  12.3"," AZUL AERO"
"5112","  24.3","   9.1"," AZUL AERO"
"4112","  24.6","   5.6"," AZUL AERO"
"3112","  26.0","   5.6"," AZUL AERO"
"2112","  25.6","   3.5"," AZUL AERO"
"1112","  22.9","  -0.4"," AZUL AERO"
"31102","  16.7","   3.1"," AZUL AERO"
"30102","  16.6","   7.2"," AZUL AERO"
"29102","  22.1","   8.1"," BAHIA BLANCA AERO"
"28102","  31.4","   8.8"," BAHIA BLANCA AERO"
"27102","  31.7","   8.2"," BAHIA BLANCA AERO"
"26102","  30.1","  13.0"," BAHIA BLANCA AERO"
"25102","  26.1","   3.6"," BAHIA BLANCA AERO"
"24102","  19.2","   6.1"," BAHIA BLANCA AERO"
"23102","  14.0","  11.4"," BAHIA BLANCA AERO"
"22102","  19.1","  12.0"," BAHIA BLANCA AERO"
"21102","  28.2","  16.0"," BAHIA BLANCA AERO"
"20102","  27.0","   8.6"," BAHIA BLANCA AERO"
"19102","  23.2","  11.0"," BAHIA BLANCA AERO"
"18102","  24.8","   9.5"," BAHIA BLANCA AERO"
"17102","  22.8","   2.7"," BAHIA BLANCA AERO"
"16102","  20.0","   9.8"," BAHIA BLANCA AERO"
"15102","  24.2","  13.9"," BAHIA BLANCA AERO"
"14102","  25.0","   8.5"," BAHIA BLANCA AERO"
"13102","  25.2","   3.4"," BAHIA BLANCA AERO"
"12102","  22.1","   2.2"," BAHIA BLANCA AERO"
"11102","  16.2","   6.2"," BAHIA BLANCA AERO"
"10102","  23.2","  11.0"," BAHIA BLANCA AERO"
"9102","  28.2","   6.7"," BAHIA BLANCA AERO"
"8102","  27.2","   5.5"," BAHIA BLANCA AERO"
"7102","  23.2","   2.4"," BAHIA BLANCA AERO"
"6102","  21.0","   7.6"," BAHIA BLANCA AERO"
"5102","  23.9","   3.0"," BAHIA BLANCA AERO"
"4102","  21.5","   4.3"," BAHIA BLANCA AERO"
"3102","  15.1","  10.4"," BAHIA BLANCA AERO"
"2102","  25.5","  12.4"," BAHIA BLANCA AERO"
"1102","  27.0","  -0.5"," BAHIA BLANCA AERO"
"30092","  17.0","  -1.9"," BAHIA BLANCA AERO"
"29092","  14.0","   5.0"," BAHIA BLANCA AERO"
"28092","  20.1","   8.6"," BAHIA BLANCA AERO"
"27092","  23.7","   3.7"," BAHIA BLANCA AERO"
"26092","  20.6","   4.9"," BAHIA BLANCA AERO"
"25092","  21.6","   2.1"," BAHIA BLANCA AERO"
"24092","  18.9","   2.0"," BAHIA BLANCA AERO"
"23092","  20.7","   8.8"," BAHIA BLANCA AERO"
"22092","  16.2","   4.5"," BAHIA BLANCA AERO"
"21092","  23.5","   9.6"," BAHIA BLANCA AERO"
"20092","  20.5","   2.1"," BAHIA BLANCA AERO"
"19092","  19.9","   2.2"," BAHIA BLANCA AERO"
"18092","  16.2","  -0.2"," BAHIA BLANCA AERO"
"17092","  15.0","   8.7"," BAHIA BLANCA AERO"
"16092","  20.7","   9.6"," BAHIA BLANCA AERO"
"15092","  26.5","  14.2"," BAHIA BLANCA AERO"
"14092","  19.0","   4.2"," BAHIA BLANCA AERO"
"13092","  20.7","   1.2"," BAHIA BLANCA AERO"
"12092","  18.3","   1.3"," BAHIA BLANCA AERO"
"11092","  18.0","   9.6"," BAHIA BLANCA AERO"
"10092","  18.5","  11.8"," BAHIA BLANCA AERO"
"9092","  21.2","   5.2"," BAHIA BLANCA AERO"
"8092","  18.6","   3.3"," BAHIA BLANCA AERO"
"7092","  12.0","   5.0"," BAHIA BLANCA AERO"
"6092","   9.6","   5.8"," BAHIA BLANCA AERO"
"5092","  15.6","   0.9"," BAHIA BLANCA AERO"
"4092","  12.7","  -2.3"," BAHIA BLANCA AERO"
"3092","  17.5","   4.8"," BAHIA BLANCA AERO"
"2092","  15.8","   8.0"," BAHIA BLANCA AERO"
"1092","  23.1","  11.6"," BAHIA BLANCA AERO"
"31082","  17.7","   1.4"," BAHIA BLANCA AERO"
"30082","  19.1","   9.0"," BAHIA BLANCA AERO"
"29082","  20.5","   8.6"," BAHIA BLANCA AERO"
"28082","  19.4","   6.4"," BAHIA BLANCA AERO"
"27082","  17.6","  -1.8"," BAHIA BLANCA AERO"
"26082","  16.0","  -4.6"," BAHIA BLANCA AERO"
"25082","  14.5","  -1.7"," BAHIA BLANCA AERO"
"24082","  14.0","  -2.8"," BAHIA BLANCA AERO"
"23082","  15.7","   5.4"," BAHIA BLANCA AERO"
"22082","  15.0","   7.8"," BAHIA BLANCA AERO"
"21082","  13.5","   6.5"," BAHIA BLANCA AERO"
"20082","  11.8","   4.4"," BAHIA BLANCA AERO"
"19082","  10.0","   2.8"," BAHIA BLANCA AERO"
"18082","  12.0","   4.6"," BAHIA BLANCA AERO"
"17082","   9.6","   7.6"," BAHIA BLANCA AERO"
"16082","  13.2","   6.8"," BAHIA BLANCA AERO"
"15082","  21.2","  10.1"," BAHIA BLANCA AERO"
"14082","  24.5","   7.5"," BAHIA BLANCA AERO"
"13082","  22.0","  -0.7"," BAHIA BLANCA AERO"
"12082","  12.5","   1.8"," BAHIA BLANCA AERO"
"11082","  14.0","   7.2"," BAHIA BLANCA AERO"
"10082","  16.6","   8.5"," BAHIA BLANCA AERO"
"9082","  20.6","   4.5"," BAHIA BLANCA AERO"
"8082","  15.0","  -4.0"," BAHIA BLANCA AERO"
"7082","  11.0","  -2.1"," BAHIA BLANCA AERO"
"6082","  16.8","   2.6"," BAHIA BLANCA AERO"
"5082","  19.5","  -1.6"," BAHIA BLANCA AERO"
"4082","  15.4","  -1.0"," BAHIA BLANCA AERO"
"3082","  16.0","  -4.1"," BAHIA BLANCA AERO"
"2082","  15.8","   3.6"," BAHIA BLANCA AERO"
"1082","  23.8","  12.4"," BAHIA BLANCA AERO"
"31072","  22.5","   3.6"," BAHIA BLANCA AERO"
"30072","  20.5","   8.6"," BAHIA BLANCA AERO"
"29072","  23.0","   5.8"," BAHIA BLANCA AERO"
"28072","  14.2","   0.5"," BAHIA BLANCA AERO"
"27072","   6.0","   0.0"," BAHIA BLANCA AERO"
"26072","  11.2","   3.9"," BAHIA BLANCA AERO"
"25072","  13.0","  -0.5"," BAHIA BLANCA AERO"
"24072","  10.5","   3.7"," BAHIA BLANCA AERO"
"23072","  11.6","   3.2"," BAHIA BLANCA AERO"
"22072","  15.5","   3.7"," BAHIA BLANCA AERO"
"21072","  18.5","   9.6"," BAHIA BLANCA AERO"
"20072","  18.0","   8.0"," BAHIA BLANCA AERO"
"19072","  15.5","   2.4"," BAHIA BLANCA AERO"
"18072","  12.5","  -6.3"," BAHIA BLANCA AERO"
"17072","   8.7","  -5.8"," BAHIA BLANCA AERO"
"16072","  10.5","  -2.4"," BAHIA BLANCA AERO"
"15072","  11.5","   0.0"," BAHIA BLANCA AERO"
"14072","  12.4","   0.1"," BAHIA BLANCA AERO"
"13072","   9.0","  -3.4"," BAHIA BLANCA AERO"
"12072","   9.2","   4.0"," BAHIA BLANCA AERO"
"11072","   8.6","  -2.6"," BAHIA BLANCA AERO"
"10072","  11.0","   0.0"," BAHIA BLANCA AERO"
"9072","  14.2","   5.9"," BAHIA BLANCA AERO"
"8072","  12.5","   6.0"," BAHIA BLANCA AERO"
"7072","  14.6","  -2.4"," BAHIA BLANCA AERO"
"6072","  12.5","   3.1"," BAHIA BLANCA AERO"
"5072","  14.2","   1.7"," BAHIA BLANCA AERO"
"4072","  19.2","   8.3"," BAHIA BLANCA AERO"
"3072","  21.4","   4.3"," BAHIA BLANCA AERO"
"2072","  23.2","   7.5"," BAHIA BLANCA AERO"
"1072","  20.4","   6.4"," BAHIA BLANCA AERO"
"30062","  14.4","   0.9"," BAHIA BLANCA AERO"
"29062","  14.0","   1.2"," BAHIA BLANCA AERO"
"28062","  12.4","   3.0"," BAHIA BLANCA AERO"
"27062","  16.6","   3.0"," BAHIA BLANCA AERO"
"26062","  15.5","   9.0"," BAHIA BLANCA AERO"
"25062","  13.6","   5.4"," BAHIA BLANCA AERO"
"24062","  14.2","  10.4"," BAHIA BLANCA AERO"
"23062","  15.0","  10.3"," BAHIA BLANCA AERO"
"22062","  16.0","   4.8"," BAHIA BLANCA AERO"
"21062","  15.0","   1.8"," BAHIA BLANCA AERO"
"20062","  13.4","   7.7"," BAHIA BLANCA AERO"
"19062","  10.6","   3.8"," BAHIA BLANCA AERO"
"18062","  13.2","  -2.0"," BAHIA BLANCA AERO"
"17062","  10.8","  -2.4"," BAHIA BLANCA AERO"
"16062","  12.4","   7.6"," BAHIA BLANCA AERO"
"15062","  19.0","   6.8"," BAHIA BLANCA AERO"
"14062","  16.4","   3.9"," BAHIA BLANCA AERO"
"13062","  15.0","  -1.6"," BAHIA BLANCA AERO"
"12062","  12.3","  -4.4"," BAHIA BLANCA AERO"
"11062","  10.0","  -3.0"," BAHIA BLANCA AERO"
"10062","  11.8","   2.4"," BAHIA BLANCA AERO"
"9062","  20.8","   2.6"," BAHIA BLANCA AERO"
"8062","  23.5","   8.8"," BAHIA BLANCA AERO"
"7062","  18.0","   0.4"," BAHIA BLANCA AERO"
"6062","  18.8","  11.2"," BAHIA BLANCA AERO"
"5062","  17.2","  -1.8"," BAHIA BLANCA AERO"
"4062","  15.0","   2.8"," BAHIA BLANCA AERO"
"3062","  19.0","   4.1"," BAHIA BLANCA AERO"
"2062","  20.8","  12.0"," BAHIA BLANCA AERO"
"1062","  21.5","   3.1"," BAHIA BLANCA AERO"
"31052","  21.2","   9.6"," BAHIA BLANCA AERO"
"30052","  18.2","   7.9"," BAHIA BLANCA AERO"
"29052","  15.8","   2.0"," BAHIA BLANCA AERO"
"28052","  13.1","  -3.3"," BAHIA BLANCA AERO"
"27052","  11.8","   1.6"," BAHIA BLANCA AERO"
"26052","  15.5","   6.3"," BAHIA BLANCA AERO"
"25052","  19.4","   7.5"," BAHIA BLANCA AERO"
"24052","  19.6","  12.7"," BAHIA BLANCA AERO"
"23052","  19.4","   5.9"," BAHIA BLANCA AERO"
"22052","  15.0","   8.2"," BAHIA BLANCA AERO"
"21052","  18.5","   0.1"," BAHIA BLANCA AERO"
"20052","  14.9","  -1.6"," BAHIA BLANCA AERO"
"19052","  18.0","   9.1"," BAHIA BLANCA AERO"
"18052","  19.0","   5.2"," BAHIA BLANCA AERO"
"17052","  23.5","  11.9"," BAHIA BLANCA AERO"
"16052","  25.2","  10.9"," BAHIA BLANCA AERO"
"15052","  29.6","   5.3"," BAHIA BLANCA AERO"
"14052","  23.8","  10.4"," BAHIA BLANCA AERO"
"13052","  24.0","   8.1"," BAHIA BLANCA AERO"
"12052","  21.0","   8.4"," BAHIA BLANCA AERO"
"11052","  20.0","   5.7"," BAHIA BLANCA AERO"
"10052","  15.4","   3.0"," BAHIA BLANCA AERO"
"9052","  18.0","   5.7"," BAHIA BLANCA AERO"
"8052","  17.0","   8.6"," BAHIA BLANCA AERO"
"7052","  21.1","   8.9"," BAHIA BLANCA AERO"
"6052","  20.5","   4.7"," BAHIA BLANCA AERO"
"5052","  25.2","   4.8"," BAHIA BLANCA AERO"
"4052","  23.5","  10.2"," BAHIA BLANCA AERO"
"3052","  21.6","   2.9"," BAHIA BLANCA AERO"
"2052","  19.5","   1.8"," BAHIA BLANCA AERO"
"1052","  15.5","   2.0"," BAHIA BLANCA AERO"
"30042","  18.7","  10.2"," BAHIA BLANCA AERO"
"29042","  28.5","  18.1"," BAHIA BLANCA AERO"
"28042","  28.5","  13.6"," BAHIA BLANCA AERO"
"27042","  27.3","   5.0"," BAHIA BLANCA AERO"
"26042","  22.5","  12.4"," BAHIA BLANCA AERO"
"25042","  25.0","   9.2"," BAHIA BLANCA AERO"
"24042","  25.0","   5.4"," BAHIA BLANCA AERO"
"23042","  23.4","   3.4"," BAHIA BLANCA AERO"
"22042","  18.6","   8.2"," BAHIA BLANCA AERO"
"21042","  19.0","  13.8"," BAHIA BLANCA AERO"
"20042","  29.0","  10.4"," BAHIA BLANCA AERO"
"19042","  19.8","  12.0"," BAHIA BLANCA AERO"
"18042","  19.0","   6.7"," BAHIA BLANCA AERO"
"17042","  15.3","   8.8"," BAHIA BLANCA AERO"
"16042","  21.2","   4.7"," BAHIA BLANCA AERO"
"15042","  19.5","   9.8"," BAHIA BLANCA AERO"
"14042","  18.5","   0.1"," BAHIA BLANCA AERO"
"13042","  15.8","   2.1"," BAHIA BLANCA AERO"
"12042","  17.2","  10.6"," BAHIA BLANCA AERO"
"11042","  20.7","  12.5"," BAHIA BLANCA AERO"
"10042","  20.4","  13.4"," BAHIA BLANCA AERO"
"9042","  31.4","  19.5"," BAHIA BLANCA AERO"
"8042","  29.9","  15.2"," BAHIA BLANCA AERO"
"7042","  26.5","  13.2"," BAHIA BLANCA AERO"
"6042","  24.7","  14.1"," BAHIA BLANCA AERO"
"5042","  25.0","   8.8"," BAHIA BLANCA AERO"
"4042","  26.0","   7.8"," BAHIA BLANCA AERO"
"3042","  22.8","  14.8"," BAHIA BLANCA AERO"
"2042","  28.5","  13.8"," BAHIA BLANCA AERO"
"1042","  22.9","   3.5"," BAHIA BLANCA AERO"
"31032","  17.1","   8.2"," BAHIA BLANCA AERO"
"30032","  23.0","   1.9"," BAHIA BLANCA AERO"
"29032","  22.5","  10.0"," BAHIA BLANCA AERO"
"28032","  29.0","  19.3"," BAHIA BLANCA AERO"
"27032","  28.5","   7.8"," BAHIA BLANCA AERO"
"26032","  23.2","   5.2"," BAHIA BLANCA AERO"
"25032","  22.4","  14.1"," BAHIA BLANCA AERO"
"24032","  24.6","  11.6"," BAHIA BLANCA AERO"
"23032","  25.0","  16.1"," BAHIA BLANCA AERO"
"22032","  25.0","  13.9"," BAHIA BLANCA AERO"
"21032","  24.9","  13.3"," BAHIA BLANCA AERO"
"20032","  27.0","  11.8"," BAHIA BLANCA AERO"
"19032","  22.6","  15.0"," BAHIA BLANCA AERO"
"18032","  17.6","  14.9"," BAHIA BLANCA AERO"
"17032","  25.0","  17.6"," BAHIA BLANCA AERO"
"16032","  33.4","  12.8"," BAHIA BLANCA AERO"
"15032","  32.3","  21.2"," BAHIA BLANCA AERO"
"14032","  32.5","  19.8"," BAHIA BLANCA AERO"
"13032","  28.6","  18.6"," BAHIA BLANCA AERO"
"12032","  36.0","  22.0"," BAHIA BLANCA AERO"
"11032","  37.0","  16.5"," BAHIA BLANCA AERO"
"10032","  29.4","  15.6"," BAHIA BLANCA AERO"
"9032","  28.5","  16.4"," BAHIA BLANCA AERO"
"8032","  30.1","  13.8"," BAHIA BLANCA AERO"
"7032","  29.6","  17.8"," BAHIA BLANCA AERO"
"6032","  38.0","  24.6"," BAHIA BLANCA AERO"
"5032","  36.4","  15.2"," BAHIA BLANCA AERO"
"4032","  28.5","  13.4"," BAHIA BLANCA AERO"
"3032","  39.2","  13.8"," BAHIA BLANCA AERO"
"2032","  30.1","  14.7"," BAHIA BLANCA AERO"
"1032","  34.5","  20.9"," BAHIA BLANCA AERO"
"28022","  38.2","  15.7"," BAHIA BLANCA AERO"
"27022","  32.0","   8.7"," BAHIA BLANCA AERO"
"26022","  24.8","  10.2"," BAHIA BLANCA AERO"
"25022","  29.5","  17.2"," BAHIA BLANCA AERO"
"24022","  32.0","  11.2"," BAHIA BLANCA AERO"
"23022","  27.0","  17.9"," BAHIA BLANCA AERO"
"22022","  38.2","  19.8"," BAHIA BLANCA AERO"
"21022","  35.2","  18.3"," BAHIA BLANCA AERO"
"20022","  31.8","  14.0"," BAHIA BLANCA AERO"
"19022","  31.5","  12.6"," BAHIA BLANCA AERO"
"18022","  25.9","   6.1"," BAHIA BLANCA AERO"
"17022","  17.6","   7.2"," BAHIA BLANCA AERO"
"16022","  18.1","   8.5"," BAHIA BLANCA AERO"
"15022","  27.6","  12.0"," BAHIA BLANCA AERO"
"14022","  25.1","  16.2"," BAHIA BLANCA AERO"
"13022","  29.8","  18.4"," BAHIA BLANCA AERO"
"12022","  32.5","  20.2"," BAHIA BLANCA AERO"
"11022","  34.7","  19.3"," BAHIA BLANCA AERO"
"10022","  40.4","  20.4"," BAHIA BLANCA AERO"
"9022","  38.3","  12.0"," BAHIA BLANCA AERO"
"8022","  28.8","  17.8"," BAHIA BLANCA AERO"
"7022","  35.0","  18.1"," BAHIA BLANCA AERO"
"6022","  31.6","  19.8"," BAHIA BLANCA AERO"
"5022","  37.5","  18.7"," BAHIA BLANCA AERO"
"4022","  33.5","  13.0"," BAHIA BLANCA AERO"
"3022","  30.3","  13.5"," BAHIA BLANCA AERO"
"2022","  28.5","  16.3"," BAHIA BLANCA AERO"
"1022","  24.0","  17.3"," BAHIA BLANCA AERO"
"31012","  28.8","  18.2"," BAHIA BLANCA AERO"
"30012","  36.5","  20.0"," BAHIA BLANCA AERO"
"29012","  37.8","  16.7"," BAHIA BLANCA AERO"
"28012","  34.6","  11.9"," BAHIA BLANCA AERO"
"27012","  31.0","  14.5"," BAHIA BLANCA AERO"
"26012","  33.1","  20.2"," BAHIA BLANCA AERO"
"25012","  31.6","  10.8"," BAHIA BLANCA AERO"
"24012","  32.5","  18.2"," BAHIA BLANCA AERO"
"23012","  33.9","  12.9"," BAHIA BLANCA AERO"
"22012","  30.0","  17.0"," BAHIA BLANCA AERO"
"21012","  29.5","  17.0"," BAHIA BLANCA AERO"
"20012","  29.5","  20.6"," BAHIA BLANCA AERO"
"19012","  35.0","  19.0"," BAHIA BLANCA AERO"
"18012","  30.2","  18.2"," BAHIA BLANCA AERO"
"17012","  25.0","  18.6"," BAHIA BLANCA AERO"
"16012","  34.0","  13.6"," BAHIA BLANCA AERO"
"15012","  26.0","  17.6"," BAHIA BLANCA AERO"
"14012","  37.0","  14.4"," BAHIA BLANCA AERO"
"13012","  30.9","  12.6"," BAHIA BLANCA AERO"
"12012","  27.0","  14.4"," BAHIA BLANCA AERO"
"11012","  28.5","  18.8"," BAHIA BLANCA AERO"
"10012","  37.9","  20.0"," BAHIA BLANCA AERO"
"9012","  38.5","  20.4"," BAHIA BLANCA AERO"
"8012","  39.4","  22.8"," BAHIA BLANCA AERO"
"7012","  39.6","  20.9"," BAHIA BLANCA AERO"
